"","analyte_abbr","analyte_name","S","block","treatment","C_obs","C_obs_standardized"
"5632",7,"EC","ISCO","Block1","CT",0.0724550943793935,-0.549645406530926
"5633",8,"TSS","ISCO","Block1","CT",646.965700374712,-0.109505753239598
"5634",9,"TDS","ISCO","Block1","CT",159.213999079697,-0.956634555535098
"5635",1,"NO3","GB","Block1","CT",12.1266208497617,2.00195864687182
"5636",2,"NO2","GB","Block1","CT",0.135123259601478,1.62053532940431
"5637",3,"TKN","GB","Block1","CT",7.37561424617503,1.75459192850551
"5638",4,"pH","GB","Block1","CT",9.90049626543536,1.83184738695947
"5639",5,"TP","GB","Block1","CT",1.05472712028128,1.51163958366513
"5640",6,"OP","GB","Block1","CT",0.505708569052926,2.35932933901941
"5641",7,"EC","GB","Block1","CT",0.208326157059975,1.75126178726766
"5642",8,"TSS","GB","Block1","CT",1562.28493429682,1.97517894347907
"5643",9,"TDS","GB","Block1","CT",618.804795382398,1.35520961650319
"5644",1,"NO3","GBH","Block1","CT",8.72809630469848,0.955135930637877
"5645",2,"NO2","GBH","Block1","CT",0.119105623380794,1.22371471166291
"5646",3,"TKN","GBH","Block1","CT",6.946613565958,1.56139728140826
"5647",4,"pH","GBH","Block1","CT",8.41075959369501,1.28609616091159
"5648",5,"TP","GBH","Block1","CT",0.81882299348172,0.790748543172089
"5649",6,"OP","GBH","Block1","CT",0.388277931449259,1.42884195512827
"5650",7,"EC","GBH","Block1","CT",0.18238363063371,1.31193832499496
"5651",8,"TSS","GBH","Block1","CT",1406.49648371476,1.62036306414667
"5652",9,"TDS","GBH","Block1","CT",594.016553417492,1.23051923283437
"5653",1,"NO3","LCS","Block2","CT",7.79936886717889,0.669066795078002
"5654",2,"NO2","LCS","Block2","CT",0.0588963245509612,-0.267909322386373
"5655",3,"TKN","LCS","Block2","CT",4.10959524634091,0.283784498161431
"5656",4,"pH","LCS","Block2","CT",5.061497564005,0.0591250500215125
"5657",5,"TP","LCS","Block2","CT",0.51417642324565,-0.140210088114224
"5658",6,"OP","LCS","Block2","CT",0.242256889036126,0.271812235110715
"5659",7,"EC","LCS","Block2","CT",0.108546738134498,0.0615481847590835
"5660",8,"TSS","LCS","Block2","CT",621.833948897754,-0.166744556669144
"5661",9,"TDS","LCS","Block2","CT",433.148155321703,0.421315324499489
"5662",1,"NO3","ISCO","Block2","CT",2.12554524101598,-1.07859969401653
"5663",2,"NO2","ISCO","Block2","CT",0.0219597576801885,-1.18297513365628
"5664",3,"TKN","ISCO","Block2","CT",-0.409649198770588,-1.75139604112778
"5665",4,"pH","ISCO","Block2","CT",2.19150301909731,-0.992270858628779
"5666",5,"TP","ISCO","Block2","CT",0.115815032445479,-1.35754851030379
"5667",6,"OP","ISCO","Block2","CT",0.118905154657647,-0.705592256276313
"5668",7,"EC","ISCO","Block2","CT",0.0492872984835768,-0.941980221534625
"5669",8,"TSS","ISCO","Block2","CT",-188.911693990985,-2.01325774247784
"5670",9,"TDS","ISCO","Block2","CT",156.430444238088,-0.970636456987196
"5671",1,"NO3","GB","Block2","CT",9.68259466130022,1.24914309434959
"5672",2,"NO2","GB","Block2","CT",0.127769131115079,1.43834428893392
"5673",3,"TKN","GB","Block2","CT",5.09184317781854,0.72612655316196
"5674",4,"pH","GB","Block2","CT",8.52633816465068,1.32843729945001
"5675",5,"TP","GB","Block2","CT",1.06430317577785,1.54090271146367
"5676",6,"OP","GB","Block2","CT",0.477630503409237,2.13684663451689
"5677",7,"EC","GB","Block2","CT",0.194637299075874,1.51944795443887
"5678",8,"TSS","GB","Block2","CT",1032.15920068515,0.767791440584039
"5679",9,"TDS","GB","Block2","CT",603.65585096625,1.27900704860421
"5680",1,"NO3","GBH","Block2","CT",7.45378397974743,0.562618803970828
"5681",2,"NO2","GBH","Block2","CT",0.0853494417966178,0.387439705521491
"5682",3,"TKN","GBH","Block2","CT",3.14421090185168,-0.150963268794222
"5683",4,"pH","GBH","Block2","CT",6.99847450576013,0.768718604937764
"5684",5,"TP","GBH","Block2","CT",0.681903217755537,0.372340264663316
"5685",6,"OP","GBH","Block2","CT",0.316625589495704,0.861088925982193
"5686",7,"EC","GBH","Block2","CT",0.158086585219789,0.900480244974125
"5687",8,"TSS","GBH","Block2","CT",1247.32879963749,1.25785081387283
"5688",9,"TDS","GBH","Block2","CT",487.224107893939,0.693329422273552
"5689",1,"NO3","LCS","Block1","MT",6.70710029683953,0.332623277752059
"5690",2,"NO2","LCS","Block1","MT",0.08134187788177,0.28815639265199
"5691",3,"TKN","LCS","Block1","MT",3.87583025994241,0.178511602024985
"5692",4,"pH","LCS","Block1","MT",4.84566749816619,-0.0199422947542063
"5693",5,"TP","LCS","Block1","MT",0.655285128872253,0.29099899246374
"5694",6,"OP","LCS","Block1","MT",0.116776765751295,-0.722457012065667
"5695",7,"EC","LCS","Block1","MT",0.11838786039871,0.228202574340251
"5696",8,"TSS","LCS","Block1","MT",949.146986191549,0.578727028101406
"5697",9,"TDS","LCS","Block1","MT",344.2659972204,-0.0257817471950137
"5698",1,"NO3","ISCO","Block1","MT",2.65356579685663,-0.91595737522104
"5699",2,"NO2","ISCO","Block1","MT",0.0125216349427931,-1.41679500841008
"5700",3,"TKN","ISCO","Block1","MT",0.816400583632937,-1.19926112396335
"5701",4,"pH","ISCO","Block1","MT",2.05435581172155,-1.04251346726842
"5702",5,"TP","ISCO","Block1","MT",0.426626126780666,-0.407751928820303
"5703",6,"OP","ISCO","Block1","MT",0.0150186428200006,-1.52875979239782
"5704",7,"EC","ISCO","Block1","MT",0.0352680881231479,-1.17938840347782
"5705",8,"TSS","ISCO","Block1","MT",352.891840076399,-0.779273473122391
"5706",9,"TDS","ISCO","Block1","MT",162.538376672166,-0.939912195068714
"5707",1,"NO3","GB","Block1","MT",9.38349296283814,1.15701298074806
"5708",2,"NO2","GB","Block1","MT",0.120458228027862,1.25722411368794
"5709",3,"TKN","GB","Block1","MT",6.77714286012525,1.48507844389472
"5710",4,"pH","GB","Block1","MT",8.36833301054681,1.27055357529268
"5711",5,"TP","GB","Block1","MT",1.06814624919233,1.55264662298416
"5712",6,"OP","GB","Block1","MT",0.398984052902406,1.51367425397162
"5713",7,"EC","GB","Block1","MT",0.19744023668169,1.56691427415224
"5714",8,"TSS","GB","Block1","MT",1146.96085021925,1.02925785915397
"5715",9,"TDS","GB","Block1","MT",547.839672471422,0.998239226452855
"5716",1,"NO3","GBH","Block1","MT",8.22961233672349,0.801591551471141
"5717",2,"NO2","GBH","Block1","MT",0.109215447191429,0.97869567321284
"5718",3,"TKN","GBH","Block1","MT",6.38650145678636,1.30915837770403
"5719",4,"pH","GBH","Block1","MT",7.19498285562945,0.840707618099762
"5720",5,"TP","GBH","Block1","MT",0.604882562023299,0.136975579002498
"5721",6,"OP","GBH","Block1","MT",0.280375153985146,0.573850658427383
"5722",7,"EC","GBH","Block1","MT",0.16314802145709,0.986193087867955
"5723",8,"TSS","GBH","Block1","MT",804.772184182948,0.249906296290225
"5724",9,"TDS","GBH","Block1","MT",482.03584805257,0.667231318539144
"5725",1,"NO3","LCS","Block2","MT",2.77868924376377,-0.877416512908849
"5726",2,"NO2","LCS","Block2","MT",0.0418410666799452,-0.690435959330207
"5727",3,"TKN","LCS","Block2","MT",1.78066427759662,-0.765018026796788
"5728",4,"pH","LCS","Block2","MT",3.41669112730691,-0.543434547568822
"5729",5,"TP","LCS","Block2","MT",0.455887119853256,-0.318334299598914
"5730",6,"OP","LCS","Block2","MT",0.0441158147397523,-1.29820197604994
"5731",7,"EC","LCS","Block2","MT",0.0749084188297352,-0.508099607409714
"5732",8,"TSS","LCS","Block2","MT",790.689302202111,0.217831838043186
"5733",9,"TDS","LCS","Block2","MT",181.982558793904,-0.842103623879264
"5734",1,"NO3","ISCO","Block2","MT",1.26779798522238,-1.34280532214901
"5735",2,"NO2","ISCO","Block2","MT",-0.00165410759409466,-1.7679845867554
"5736",3,"TKN","ISCO","Block2","MT",0.208368855036863,-1.47307997938014
"5737",4,"pH","ISCO","Block2","MT",0.716260253780883,-1.53271237635631
"5738",5,"TP","ISCO","Block2","MT",0.177393262173812,-1.1693737856696
"5739",6,"OP","ISCO","Block2","MT",0.0417981553499232,-1.31656645798072
"5740",7,"EC","ISCO","Block2","MT",0.00789007687355799,-1.64302106957518
"5741",8,"TSS","ISCO","Block2","MT",250.700131891297,-1.01202012837639
"5742",9,"TDS","ISCO","Block2","MT",-30.1929260867036,-1.90939361775364
"5743",1,"NO3","GB","Block2","MT",8.73675430550324,0.957802791447449
"5744",2,"NO2","GB","Block2","MT",0.0902070709267138,0.507782518006776
"5745",3,"TKN","GB","Block2","MT",3.84327238048736,0.163849601889295
"5746",4,"pH","GB","Block2","MT",7.01079484954375,0.773232048724704
"5747",5,"TP","GB","Block2","MT",0.595923848202561,0.109598963699797
"5748",6,"OP","GB","Block2","MT",0.265146330201326,0.453181736828145
"5749",7,"EC","GB","Block2","MT",0.141787998580788,0.624471987538261
"5750",8,"TSS","GB","Block2","MT",775.168625797517,0.182482732087293
"5751",9,"TDS","GB","Block2","MT",509.373764205872,0.804747131830267
"5752",1,"NO3","GBH","Block2","MT",6.50759800583989,0.271172042844101
"5753",2,"NO2","GBH","Block2","MT",0.0853381335294664,0.387159554724282
"5754",3,"TKN","GBH","Block2","MT",5.72240118719266,1.01008981409141
"5755",4,"pH","GBH","Block2","MT",5.58419072140483,0.250608845049898
"5756",5,"TP","GBH","Block2","MT",0.83884127728209,0.851921705479651
"5757",6,"OP","GBH","Block2","MT",0.1489130872997,-0.467817827814782
"5758",7,"EC","GBH","Block2","MT",0.10289612503744,-0.0341420679546766
"5759",8,"TSS","GBH","Block2","MT",600.231396851666,-0.215945434342802
"5760",9,"TDS","GBH","Block2","MT",386.694517510762,0.187643169384209
"5761",1,"NO3","LCS","Block1","ST",3.91004261507205,-0.528933989546244
"5762",2,"NO2","LCS","Block1","ST",0.0663968778719257,-0.0820907558250986
"5763",3,"TKN","LCS","Block1","ST",2.04552478215994,-0.645741685129397
"5764",4,"pH","LCS","Block1","ST",3.6040384272223,-0.474801600172732
"5765",5,"TP","LCS","Block1","ST",0.417021294376288,-0.437102994949114
"5766",6,"OP","LCS","Block1","ST",0.193586489840011,-0.113838335686463
"5767",7,"EC","LCS","Block1","ST",0.0863090660356738,-0.315035457821276
"5768",8,"TSS","LCS","Block1","ST",133.267430333756,-1.27947889768721
"5769",9,"TDS","LCS","Block1","ST",281.633428460802,-0.340837532105241
"5770",1,"NO3","ISCO","Block1","ST",0.345066409315991,-1.62702759620859
"5771",2,"NO2","ISCO","Block1","ST",0.00535376723711407,-1.59437162781059
"5772",3,"TKN","ISCO","Block1","ST",-0.572460009613809,-1.8247156851166
"5773",4,"pH","ISCO","Block1","ST",0.664439451551683,-1.55169644709032
"5774",5,"TP","ISCO","Block1","ST",-0.0538599954712573,-1.8760524003375
"5775",6,"OP","ISCO","Block1","ST",-0.0112672745969217,-1.73704201779967
"5776",7,"EC","ISCO","Block1","ST",0.0150680755356678,-1.52146532081687
"5777",8,"TSS","ISCO","Block1","ST",49.5414490498864,-1.47016894923604
"5778",9,"TDS","ISCO","Block1","ST",87.2917617657594,-1.31841944442279
"5779",1,"NO3","GB","Block1","ST",5.7446180468455,0.0361568936180073
"5780",2,"NO2","GB","Block1","ST",0.108319417262209,0.956497444639724
"5781",3,"TKN","GB","Block1","ST",5.46006266696261,0.891949213917486
"5782",4,"pH","GB","Block1","ST",6.86965748051851,0.721527681336936
"5783",5,"TP","GB","Block1","ST",0.750951098840513,0.583341231515752
"5784",6,"OP","GB","Block1","ST",0.283318279378708,0.597171157266555
"5785",7,"EC","GB","Block1","ST",0.149587179858531,0.756547147279115
"5786",8,"TSS","GB","Block1","ST",782.31341463461,0.198755341028494
"5787",9,"TDS","GB","Block1","ST",439.51289884826,0.453331403469659
"5788",1,"NO3","GBH","Block1","ST",8.18466153632359,0.787745684434555
"5789",2,"NO2","GBH","Block1","ST",0.0706250721166298,0.022658448676589
"5790",3,"TKN","GBH","Block1","ST",3.15389205660518,-0.146603491846666
"5791",4,"pH","GBH","Block1","ST",5.60402158582274,0.257873698480012
"5792",5,"TP","GBH","Block1","ST",0.740998566187433,0.552927640549131
"5793",6,"OP","GBH","Block1","ST",0.191817551322045,-0.127854907574649
"5794",7,"EC","GBH","Block1","ST",0.122758898971877,0.302223884683687
"5795",8,"TSS","GBH","Block1","ST",1037.55806334064,0.780087616541541
"5796",9,"TDS","GBH","Block1","ST",407.661376388994,0.293111144142486
"5797",1,"NO3","LCS","Block2","ST",2.19490096050412,-1.05723655783839
"5798",2,"NO2","LCS","Block2","ST",0.0334027481353123,-0.899486703862406
"5799",3,"TKN","LCS","Block2","ST",1.6083312942619,-0.842625852224302
"5800",4,"pH","LCS","Block2","ST",1.99859519745977,-1.06294085163494
"5801",5,"TP","LCS","Block2","ST",0.27099485199524,-0.883340012570311
"5802",6,"OP","LCS","Block2","ST",0.046255115872263,-1.28125075484595
"5803",7,"EC","LCS","Block2","ST",0.0643139896153195,-0.687510866236373
"5804",8,"TSS","LCS","Block2","ST",121.71516793014,-1.30578974504273
"5805",9,"TDS","LCS","Block2","ST",230.575546203663,-0.597670063309894
"5806",1,"NO3","ISCO","Block2","ST",-0.367219728864327,-1.84642789772733
"5807",2,"NO2","ISCO","Block2","ST",-0.00408959730728102,-1.82832136299218
"5808",3,"TKN","ISCO","Block2","ST",-0.487491167520121,-1.78645111767058
"5809",4,"pH","ISCO","Block2","ST",-0.839512667288426,-2.10265537046531
"5810",5,"TP","ISCO","Block2","ST",-0.0836724494686452,-1.9671552194081
"5811",6,"OP","ISCO","Block2","ST",-0.0412909508065317,-1.97494119386787
"5812",7,"EC","ISCO","Block2","ST",0.00872805355016254,-1.62883036166876
"5813",8,"TSS","ISCO","Block2","ST",-22.3508604476206,-1.63390722968166
"5814",9,"TDS","ISCO","Block2","ST",-55.6893629799775,-2.03764637980555
"5815",1,"NO3","GB","Block2","ST",6.47902442069734,0.262370729917021
"5816",2,"NO2","GB","Block2","ST",0.100765363055387,0.769353448140882
"5817",3,"TKN","GB","Block2","ST",2.38962185882671,-0.490782226183544
"5818",4,"pH","GB","Block2","ST",5.59183910450475,0.253410759329947
"5819",5,"TP","GB","Block2","ST",0.655130204429349,0.290525564362426
"5820",6,"OP","GB","Block2","ST",0.254313246871511,0.367343427740061
"5821",7,"EC","GB","Block2","ST",0.13380494957539,0.48928312154589
"5822",8,"TSS","GB","Block2","ST",656.079027332986,-0.0887497016435866
"5823",9,"TDS","GB","Block2","ST",298.05807231418,-0.258217911617394
"5824",1,"NO3","GBH","Block2","ST",4.27264886928196,-0.417243031036962
"5825",2,"NO2","GBH","Block2","ST",0.0520752978447004,-0.436893309406485
"5826",3,"TKN","GBH","Block2","ST",1.08912663305198,-1.0764426406801
"5827",4,"pH","GBH","Block2","ST",4.21952513772807,-0.249323746773116
"5828",5,"TP","GBH","Block2","ST",0.493321736934831,-0.203939183139914
"5829",6,"OP","GBH","Block2","ST",0.132665152394614,-0.596561899651401
"5830",7,"EC","GBH","Block2","ST",0.111467144729212,0.111003781926162
"5831",8,"TSS","GBH","Block2","ST",892.80975993204,0.450416216871617
"5832",9,"TDS","GBH","Block2","ST",268.768138003693,-0.405552811445296
"5833",1,"NO3","LCS","Block1","CT",8.53654739482348,0.896134517681109
"5834",2,"NO2","LCS","Block1","CT",0.0782606962557709,0.2118232571408
"5835",3,"TKN","LCS","Block1","CT",4.64682070137982,0.525716707092653
"5836",4,"pH","LCS","Block1","CT",6.52771606702776,0.59626061287502
"5837",5,"TP","LCS","Block1","CT",0.812988640830469,0.772919552172972
"5838",6,"OP","LCS","Block1","CT",0.250595097449441,0.337881856217854
"5839",7,"EC","LCS","Block1","CT",0.113345192115761,0.14280755718745
"5840",8,"TSS","LCS","Block1","CT",1045.1115915229,0.79729114949945
"5841",9,"TDS","LCS","Block1","CT",408.484630936784,0.297252298064023
"5842",1,"NO3","ISCO","Block1","CT",5.68069936600971,0.0164684887813224
"5843",2,"NO2","ISCO","Block1","CT",0.063137644988747,-0.162834929824751
"5844",3,"TKN","ISCO","Block1","CT",2.85137719163812,-0.282836964831876
"5845",4,"pH","ISCO","Block1","CT",3.64101937490331,-0.461253972648906
"5846",5,"TP","ISCO","Block1","CT",0.246403858522858,-0.958486755917133
"5847",6,"OP","ISCO","Block1","CT",0.258680071855492,0.401944922189646
"5848",7,"EC","ISCO","Block1","CT",0.0911774115014025,-0.23259250872677
"5849",8,"TSS","ISCO","Block1","CT",745.946692878791,0.11592833870568
"5850",9,"TDS","ISCO","Block1","CT",273.345230890782,-0.382529013751738
"5851",1,"NO3","GB","Block1","CT",10.3914165940233,1.46747634194
"5852",2,"NO2","GB","Block1","CT",0.135184247410916,1.62204624024548
"5853",3,"TKN","GB","Block1","CT",6.59644584893239,1.40370399178133
"5854",4,"pH","GB","Block1","CT",9.93593106203121,1.84482859635962
"5855",5,"TP","GB","Block1","CT",0.927629187069358,1.12324552477056
"5856",6,"OP","GB","Block1","CT",0.403716597017732,1.55117360408058
"5857",7,"EC","GB","Block1","CT",0.215643209477113,1.87517234049246
"5858",8,"TSS","GB","Block1","CT",1060.19099191955,0.831635227584525
"5859",9,"TDS","GB","Block1","CT",673.352301816612,1.62959573533683
"5860",1,"NO3","GBH","Block1","CT",11.1792667733311,1.7101520836487
"5861",2,"NO2","GBH","Block1","CT",0.121699138785852,1.28796641341075
"5862",3,"TKN","GBH","Block1","CT",7.12044873084659,1.63968159395702
"5863",4,"pH","GBH","Block1","CT",8.39240303540785,1.27937140587181
"5864",5,"TP","GBH","Block1","CT",1.05213706983733,1.50372474052609
"5865",6,"OP","GBH","Block1","CT",0.38803271639616,1.42689893993304
"5866",7,"EC","GBH","Block1","CT",0.190723571626743,1.45317097489214
"5867",8,"TSS","GBH","Block1","CT",1206.15868545931,1.16408384841569
"5868",9,"TDS","GBH","Block1","CT",549.587340256517,1.00703038505771
"5869",1,"NO3","LCS","Block2","CT",4.24142847443982,-0.426859621441765
"5870",2,"NO2","LCS","Block2","CT",0.0776190615470777,0.195927410964747
"5871",3,"TKN","LCS","Block2","CT",3.07694587220704,-0.181255164036921
"5872",4,"pH","LCS","Block2","CT",4.81826863317497,-0.0299796150705627
"5873",5,"TP","LCS","Block2","CT",0.628852746902328,0.21022521542338
"5874",6,"OP","LCS","Block2","CT",0.229585812214746,0.171410181922496
"5875",7,"EC","LCS","Block2","CT",0.0934696046330844,-0.193775386359357
"5876",8,"TSS","LCS","Block2","CT",364.227689790681,-0.753455516339809
"5877",9,"TDS","LCS","Block2","CT",276.105176592304,-0.368645871537976
"5878",1,"NO3","ISCO","Block2","CT",3.89493990930779,-0.533585965796819
"5879",2,"NO2","ISCO","Block2","CT",0.0345772897352577,-0.870388632409676
"5880",3,"TKN","ISCO","Block2","CT",1.22839200145405,-1.01372636785812
"5881",4,"pH","ISCO","Block2","CT",2.15212740492422,-1.00669575003341
"5882",5,"TP","ISCO","Block2","CT",0.230549512436376,-1.00693548889047
"5883",6,"OP","ISCO","Block2","CT",0.0148206967909072,-1.53032826112558
"5884",7,"EC","ISCO","Block2","CT",0.0537305020815299,-0.866736833278538
"5885",8,"TSS","ISCO","Block2","CT",489.267180632844,-0.468671909283725
"5886",9,"TDS","ISCO","Block2","CT",82.9157877549333,-1.34043156932892
"5887",1,"NO3","GB","Block2","CT",11.008660447201,1.65760146194269
"5888",2,"NO2","GB","Block2","CT",0.118571611306577,1.2104851066043
"5889",3,"TKN","GB","Block2","CT",5.24117340941948,0.793375400833947
"5890",4,"pH","GB","Block2","CT",8.72479762670742,1.4011410844832
"5891",5,"TP","GB","Block2","CT",0.942878833237707,1.1698463767463
"5892",6,"OP","GB","Block2","CT",0.275454636717958,0.534861861868269
"5893",7,"EC","GB","Block2","CT",0.180956590770761,1.2877721322699
"5894",8,"TSS","GB","Block2","CT",1322.03012213483,1.4279867599597
"5895",9,"TDS","GB","Block2","CT",655.864363115661,1.54162750470209
"5896",1,"NO3","GBH","Block2","CT",8.38115389737233,0.848269792583504
"5897",2,"NO2","GBH","Block2","CT",0.0988713927280611,0.722432262959847
"5898",3,"TKN","GBH","Block2","CT",4.42295922609703,0.424903723080482
"5899",4,"pH","GBH","Block2","CT",7.06054751839456,0.791458477958511
"5900",5,"TP","GBH","Block2","CT",0.730713658085645,0.521498355256581
"5901",6,"OP","GBH","Block2","CT",0.345121856182501,1.08688533806974
"5902",7,"EC","GBH","Block2","CT",0.146212102302599,0.699391929126975
"5903",8,"TSS","GBH","Block2","CT",580.773167202839,-0.260262512003598
"5904",9,"TDS","GBH","Block2","CT",541.516643024867,0.966432978605331
"5905",1,"NO3","LCS","Block1","MT",5.32418301232298,-0.0933466421084328
"5906",2,"NO2","LCS","Block1","MT",0.0702553339212558,0.0134985615952838
"5907",3,"TKN","LCS","Block1","MT",5.11571045374792,0.736874857682168
